new_source_id,source_id,Experiment,harvest_year,plots,start_date_orig,start date,end_date_orig,end_date,type,flag,record,tidy_record,Column,rate,unit,water_volume,water_volume_unit
1527,840,W/RN/3,1948,block iii ley first year,25-Mar-48,25/03/1948,,,diary record,1,seed sown and harrowed in,seed sown,,,,,
1527,840,W/RN/3,1948,block iii ley first year,25-Mar-48,25/03/1948,,,diary record,1,seed sown and harrowed in,harrowed in,,,,,
1528,841,W/RN/3,1948,block iii ley first year,09-Jul-48,09/07/1948,,,diary record,1,"topped, toppings left on ground","topped, toppings left on ground",,,,,
1529,842,W/RN/3,1948,block iii ley first year,09-Jun-48,09/06/1948,13-Jun-48,13/06/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
1530,843,W/RN/3,1948,block iii ley first year,01-Jul-48,01/07/1948,09-Jul-48,09/07/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
1531,844,W/RN/3,1948,block iii ley first year,17-Jul-48,17/07/1948,22-Jul-48,22/07/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
1532,845,W/RN/3,1948,block iii ley first year,09-Aug-48,09/08/1948,17-Aug-48,17/08/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
1533,846,W/RN/3,1948,block iii ley first year,02-Sep-48,02/09/1948,07-Sep-48,07/09/1948,diary record,1,grazed by sheep,grazed by sheep,,,,,
1534,847,W/RN/3,1948,block iii ley first year,15-Sep-48,15/09/1948,16-Sep-48,16/09/1948,diary record,1,grazed by sheep,grazed by sheep (plot 44 only),,,,,
1535,848,W/RN/3,1948,block iii ley first year,29-Nov-48,29/11/1948,04-Dec-48,04/12/1948,diary record,1,grazed by sheep (plot 44 ony),grazed by sheep,,,,,
1536,849,W/RN/3,1948,block iii ley first year,,,,,variety,1,"seed mixture: S.23 Perennial grass (21 1b per acre, S.143 Cocksfoot (12 Lb per acre, late flowering Montgomery Red clover (6 1b per acre, S.100 white clover (3 1b per acre, previous crop barley","seed mixture: S.23 Perennial grass (21 1b per acre, S.143 Cocksfoot (12 Lb per acre, late flowering Montgomery Red clover (6 1b per acre, S.100 white clover (3 1b per acre, previous crop barley",,,,,
1537,850,W/RN/3,1948,block iii lucerne first year,27-Sep-47,27/09/1947,29-Sep-47,29/09/1947,diary record,1,r. ploughed,Ploughed,,,,,
1538,851,W/RN/3,1948,block iii lucerne first year,10-Mar-48,10/03/1948,,,diary record,1,"springtine harrowed, harrowed",springtine harrowed,,,,,
1538,851,W/RN/3,1948,block iii lucerne first year,10-Mar-48,10/03/1948,,,diary record,1,"springtine harrowed, harrowed",harrowed,,,,,
1539,852,W/RN/3,1948,block iii lucerne first year,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",Rolled,,,,,
1539,852,W/RN/3,1948,block iii lucerne first year,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",harrowed,,,,,
1539,852,W/RN/3,1948,block iii lucerne first year,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",Rolled,,,,,
1540,853,W/RN/3,1948,block iii lucerne first year,23-Mar-48,23/03/1948,,,diary record,1,Artificals applied,Artificials applied,,,,,
1541,854,W/RN/3,1948,block iii lucerne first year,24-Mar-48,24/03/1948,,,diary record,1,"rolled, seed sown",Rolled,,,,,
1541,854,W/RN/3,1948,block iii lucerne first year,24-Mar-48,24/03/1948,,,diary record,1,"rolled, seed sown",seed sown,,,,,
1542,855,W/RN/3,1948,block iii lucerne first year,25-Mar-48,25/03/1948,,,diary record,1,"failed, probably due to Flea beetle attack, harrowed and rolled","failed, probably due to Flea beetle attack, harrowed",,,,,
1542,855,W/RN/3,1948,block iii lucerne first year,25-Mar-48,25/03/1948,,,diary record,1,"failed, probably due to Flea beetle attack, harrowed and rolled",Rolled,,,,,
1543,856,W/RN/3,1948,block iii lucerne first year,15-May-48,15/05/1948,06-May-48,06/05/1948,diary record,1,cultivated,cultivated,,,,,
1544,857,W/RN/3,1948,block iii lucerne first year,18-May-48,18/05/1948,,,diary record,1,seed drilled,Seed drilled,,,,,
1545,858,W/RN/3,1948,block iii lucerne first year,11-Jun-48,11/06/1948,,,diary record,1,Dusted with Flea. beetle dust,Dusted with Flea beetle dust,,,,,
1546,859,W/RN/3,1948,block iii lucerne first year,13-Jun-48,13/06/1948,,,diary record,1,planted,planted,,,,,
1547,860,W/RN/3,1948,block iii lucerne first year,22-Jun-48,22/06/1948,22-Sep-48,22/09/1948,diary record,1,23. hoed,Hoed,,,,,
1549,862,W/RN/3,1948,block iii lucerne first year,06-Sep-48,06/09/1948,,,diary record,1,first cut,first cut,,,,,
1550,863,W/RN/3,1948,block iii lucerne first year,12-Nov-48,12/11/1948,,,diary record,1,second cut,second cut,,,,,
1551,864,W/RN/3,1948,block iii lucerne first year,,,,,variety,1,"Provence, previous crop: barley","Provence, previous crop: barley",,,,,
1552,865,W/RN/3,1948,block iii potatoes,27-Sep-47,27/09/1947,29-Sep-47,29/09/1947,diary record,1,ploughed,Ploughed,,,,,
1553,866,W/RN/3,1948,block iii potatoes,10-Mar-48,10/03/1948,,,diary record,1,springtine harrowed,springtine harrowed,,,,,
1554,867,W/RN/3,1948,block iii potatoes,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",Rolled,,,,,
1554,867,W/RN/3,1948,block iii potatoes,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",harrowed,,,,,
1554,867,W/RN/3,1948,block iii potatoes,20-Mar-48,20/03/1948,,,diary record,1,"rolled, harrowed, rolled",Rolled,,,,,
1555,868,W/RN/3,1948,block iii potatoes,27-Mar-48,27/03/1948,,,diary record,1,rolled,Rolled,,,,,
1556,869,W/RN/3,1948,block iii potatoes,06-Apr-48,06/04/1948,07-Apr-48,07/04/1948,diary record,1,ridged,ridged,,,,,
1557,870,W/RN/3,1948,block iii potatoes,09-Apr-48,09/04/1948,,,diary record,1,Artificlals applied potatoes planted and covered in,Artificials applied,,,,,
1557,870,W/RN/3,1948,block iii potatoes,09-Apr-48,09/04/1948,,,diary record,1,Artificlals applied potatoes planted and covered in,potatoes planted,,,,,
1557,870,W/RN/3,1948,block iii potatoes,09-Apr-48,09/04/1948,,,diary record,1,Artificlals applied potatoes planted and covered in,covered in,,,,,
1558,871,W/RN/3,1948,block iii potatoes,08-May-48,08/05/1948,,,diary record,1,ridges harrowed,ridges harrowed,,,,,
1559,872,W/RN/3,1948,block iii potatoes,28-May-48,28/05/1948,,,diary record,1,grubbed,grubbed,,,,,
1560,873,W/RN/3,1948,block iii potatoes,21-Jun-48,21/06e/48,,,diary record,1,earthed up: due 21. sprayed with 'Perenox,earthed up,,,,,
1560,873,W/RN/3,1948,block iii potatoes,11-Aug-48,11/08/1948,,,diary record,1,earthed up: due 21. sprayed with 'Perenox,sprayed with Perenox,,,,,
1561,874,W/RN/3,1948,block iii potatoes,20-Sep-48,20/09/1948,,,diary record,1,sprayed to kill Haulm,sprayed to kill Haulm,,,,,
1562,875,W/RN/3,1948,block iii potatoes,30-Sep-48,30/09/1948,,,diary record,1,lifted,Lifted,,,,,
1563,876,W/RN/3,1948,block iii potatoes,,,,,variety,1,Majestic. previous crop,Majestic. previous crop,,,,,
1564,877,W/RN/3,1948,block iv potatoes,30-Oct-47,30/10/1947,04-Nov-47,04/11/1947,diary record,1,s. ploughed,Ploughed,,,,,
1565,878,W/RN/3,1948,block iv potatoes,01-Mar-48,01/03/1948,,,diary record,1,springtine harrowed,springtine harrowed,,,,,
1566,879,W/RN/3,1948,block iv potatoes,18-Mar-48,18/03/1948,,,diary record,1,15. harrowed,springtine harrowed,,,,,
1566,879,W/RN/3,1948,block iv potatoes,20-Mar-48,20/03/1948,,,diary record,1,15. harrowed,harrowed,,,,,
1567,880,W/RN/3,1948,block iv potatoes,27-Mar-48,27/03/1948,,,diary record,1,rolled,Rolled,,,,,
1568,881,W/RN/3,1948,block iv potatoes,06-Apr-48,06/04/1948,07-Apr-48,07/04/1948,diary record,1,ridged,ridged,,,,,
1569,882,W/RN/3,1948,block iv potatoes,08-Apr-48,08/04/1948,,,diary record,1,dung applied,Dung applied,,,,,
1570,883,W/RN/3,1948,block iv potatoes,09-Apr-48,09/04/1948,,,diary record,1,"potatoes planted, artificials applied, covered in",potatoes planted,,,,,
1570,883,W/RN/3,1948,block iv potatoes,09-Apr-48,09/04/1948,,,diary record,1,"potatoes planted, artificials applied, covered in",Artificials applied,,,,,
1570,883,W/RN/3,1948,block iv potatoes,09-Apr-48,09/04/1948,,,diary record,1,"potatoes planted, artificials applied, covered in",covered in,,,,,
1571,884,W/RN/3,1948,block iv potatoes,03-May-48,03/05/1948,,,diary record,1,ridges harrowed down,ridges harrowed down,,,,,
1572,885,W/RN/3,1948,block iv potatoes,28-May-48,28/05/1948,,,diary record,1,grubbed,grubbed,,,,,
1573,886,W/RN/3,1948,block iv potatoes,21-Jun-48,21/06/1948,,,diary record,1,earthed up,earthed up,,,,,
1574,887,W/RN/3,1948,block iv potatoes,11-Aug-48,11/08/1948,,,diary record,1,sprayed with 'Perenox,sprayed with Perenox,,,,,
1575,888,W/RN/3,1948,block iv potatoes,01-Oct-48,01/10/1948,02-Oct-48,02/10/1948,diary record,1,lifted,Lifted,,,,,
1576,889,W/RN/3,1948,block iv potatoes,,,,,variety,1,"Majestic, previous crop: ley lucerne, hay, sugar Bead","Majestic, previous crop: ley lucerne, hay, sugar beet",,,,,
1577,890,W/RN/3,1948,block v barley,09-Oct-47,09/10/1947,10-Oct-47,10/10/1947,diary record,1,y. ploughed,Ploughed,,,,,
1578,891,W/RN/3,1948,block v barley,27-Feb-48,27/02/1948,,,diary record,1,springtine harrowed,springtine harrowed,,,,,
1579,892,W/RN/3,1948,block v barley,04-Mar-48,04/03/1948,,,diary record,1,"time applied (14 cwt per acre, 82% CAO, harrowed, sulphate of ammonia applied",lime applied,,14,cwt per acre 82% CAO,,
1579,892,W/RN/3,1948,block v barley,04-Mar-48,04/03/1948,,,diary record,1,"time applied (14 cwt per acre, 82% CAO, harrowed, sulphate of ammonia applied",harrowed,,,,,
1579,892,W/RN/3,1948,block v barley,04-Mar-48,04/03/1948,,,diary record,1,"time applied (14 cwt per acre, 82% CAO, harrowed, sulphate of ammonia applied",Sulphate of ammonia applied,,,,,
1580,893,W/RN/3,1948,block v barley,10-Mar-48,10/03/1948,,,diary record,1,"harrowed, seed drilled",harrowed,,,,,
1580,893,W/RN/3,1948,block v barley,10-Mar-48,10/03/1948,,,diary record,1,"harrowed, seed drilled",Seed drilled,,,,,
1581,894,W/RN/3,1948,block v barley,13-Mar-48,13/03/1948,,,diary record,1,rolled,Rolled,,,,,
1582,895,W/RN/3,1948,block v barley,16-Aug-48,16/08/1948,,,diary record,1,Harvested,Harvested,,,,,
1583,896,W/RN/3,1948,block v barley,,,,,variety,1,"Plumage Archer, previous crop: potatoes","Plumage Archer, previous crop: potatoes",,,,,
1584,897,W/RN/3,1949,block i ley third year,04-May-49,04/05/1949,14-May-49,14/05/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
1585,898,W/RN/3,1949,block i ley third year,31-May-49,31/05/1949,03-Jun-49,03/06/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
1586,899,W/RN/3,1949,block i ley third year,29-Jun-49,29/06/1949,06-Jul-49,06/07/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
1587,900,W/RN/3,1949,block i ley third year,14-Aug-49,14/08/1949,18-Aug-49,18/08/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
1588,901,W/RN/3,1949,block i ley third year,04-Oct-49,04/10/1949,12-Oct-49,12/10/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
1589,902,W/RN/3,1949,block i ley third year,29-Oct-49,29/10/1949,01-Nov-49,01/11/1949,diary record,1,ar. grazed by sheep,grazed by sheep,,,,,
1590,903,W/RN/3,1949,block i lucerne third year,31-Mar-49,31/03/1949,,,diary record,1,"r, hoed",Hoed,,,,,
1591,904,W/RN/3,1949,block i lucerne third year,25-Apr-49,25/04/1949,30-Apr-49,30/04/1949,diary record,1,"r, hoed",Hoed,,,,,
1592,905,W/RN/3,1949,block i lucerne third year,07-May-49,07/05/1949,05-May-49,05/05/1949,diary record,1,"r, hoed",Hoed,,,,,
1593,906,W/RN/3,1949,block i lucerne third year,01-Jul-49,01/07/1949,,,diary record,1,first cut,first cut,,,,,
1594,907,W/RN/3,1949,block i lucerne third year,17-Aug-49,17/08/1949,,,diary record,1,second cut,second cut,,,,,
1595,908,W/RN/3,1949,block i lucerne third year,28-Oct-49,28/10/1949,,,diary record,1,Third cut,Third cut,,,,,
1596,909,W/RN/3,1949,block i hay,16-Apr-48,16/04/1948,,,diary record,1,grass and clover mixture undersown in wheat,grass and clover mixture undersown in wheat,,,,,
1597,910,W/RN/3,1949,block i hay,23-Apr-49,23/04/1949,,,diary record,1,harrowed,harrowed,,,,,
1598,911,W/RN/3,1949,block i hay,26-Apr-49,26/04/1949,,,diary record,1,rolled,Rolled,,,,,
1599,912,W/RN/3,1949,block i hay,31-Mar-49,31/03/1949,,,diary record,1,first dressing of Nitrochalk applied,first dressing of Nitrochalk applied,,,,,
1600,913,W/RN/3,1949,block i hay,02-Jun-49,02/06/1949,,,diary record,1,weeds pulled,weeds pulled,,,,,
1601,914,W/RN/3,1949,block i hay,27-Jun-49,27/06/1949,,,diary record,1,first cut,first cut,,,,,
1602,915,W/RN/3,1949,block i hay,12-Jul-49,12/07/1949,,,diary record,1,second dressing of Nitrochalk applied,"Nitro-chalk applied, second dressing",,,,,
1603,916,W/RN/3,1949,block i hay,28-Oct-49,28/10/1949,,,diary record,1,second cut;,second cut,,,,,
1604,917,W/RN/3,1949,block i hay,,,,,variety,1,"seed mixture: L.F. Montgomery Red clover (12 lb per acre, Perennial grass (24 1b per acre) and American Alsike clover (3 1b for - acre. previous crop: wheat","seed mixture: L.F. Montgomery Red clover (12 lb per acre, Perennial grass (24 1b per acre) and American Alsike clover (3 1b for - acre. previous crop: wheat",,,,,
1605,918,W/RN/3,1949,block i sugar beet,23-Sep-48,23/09/1948,,,diary record,1,ploughed,Ploughed,,,,,
1606,919,W/RN/3,1949,block i sugar beet,28-Jan-49,28/01/1949,31-Jan-49,31/01/1949,diary record,1,ploughed,Ploughed,,,,,
1607,920,W/RN/3,1949,block i sugar beet,29-Mar-49,29/03/1949,30-Mar-49,30/03/1949,diary record,1,springtine harrowed twice,springtine harrowed twice,,,,,
1608,921,W/RN/3,1949,block i sugar beet,05-Apr-49,05/04/1949,,,diary record,1,"harrowed, rolled, seed drilled, nitrate of soda applied, harrowed",harrowed,,,,,
1608,921,W/RN/3,1949,block i sugar beet,05-Apr-49,05/04/1949,,,diary record,1,"harrowed, rolled, seed drilled, nitrate of soda applied, harrowed",Rolled,,,,,
1608,921,W/RN/3,1949,block i sugar beet,05-Apr-49,05/04/1949,,,diary record,1,"harrowed, rolled, seed drilled, nitrate of soda applied, harrowed",Seed drilled,,,,,
1608,921,W/RN/3,1949,block i sugar beet,05-Apr-49,05/04/1949,,,diary record,1,"harrowed, rolled, seed drilled, nitrate of soda applied, harrowed",nitrate of soda applied,,,,,
1608,921,W/RN/3,1949,block i sugar beet,05-Apr-49,05/04/1949,,,diary record,1,"harrowed, rolled, seed drilled, nitrate of soda applied, harrowed",harrowed,,,,,
1609,922,W/RN/3,1949,block i sugar beet,09-Apr-49,09/04/1949,,,diary record,1,rolled,Rolled,,,,,
1610,923,W/RN/3,1949,block i sugar beet,30-Apr-49,30/04/1949,,,diary record,1,Dusted. with DDT dust,Dusted with D.D.T.,,,,,
1611,924,W/RN/3,1949,block i sugar beet,12-May-49,12/05/1949,,,diary record,1,Dusted. with DDT dust,Dusted with D.D.T.,,,,,
1612,925,W/RN/3,1949,block i sugar beet,12-May-49,12/05/1949,,,diary record,1,hoed,Hoed,,,,,
1613,926,W/RN/3,1949,block i sugar beet,25-May-49,25/05/1949,27-May-49,27/05/1949,diary record,1,singled,singled,,,,,
1614,927,W/RN/3,1949,block i sugar beet,31-May-49,31/05/1949,,,diary record,1,hoed,Hoed,,,,,
1615,928,W/RN/3,1949,block i sugar beet,07-Jul-49,07/07/1949,,,diary record,1,hoed,Hoed,,,,,
1616,929,W/RN/3,1949,block i sugar beet,18-Aug-49,18/08/1949,,,diary record,1,hoed and woodland,hoed and weeded,,,,,
1617,930,W/RN/3,1949,block i sugar beet,24-Sep-49,24/09/1949,,,diary record,1,lifted,Lifted,,,,,
1618,931,W/RN/3,1949,block i sugar beet,,,,,variety,1,"Klein E, previous crop: wheat","Klein E, previous crop wheat",,,,,
1619,932,W/RN/3,1949,block ii potatoes,16-Nov-48,16/11/1948,20-Nov-48,20/11/1948,diary record,1,s ploughed,Ploughed,,,,,
1620,933,W/RN/3,1949,block ii potatoes,10-Feb-49,10/02/1949,12-Feb-49,12/02/1949,diary record,1,s ploughed,Ploughed,,,,,
1621,934,W/RN/3,1949,block ii potatoes,29-Mar-49,29/03/1949,,,diary record,1,springtine harrowed,springtine harrowed,,,,,
1622,935,W/RN/3,1949,block ii potatoes,31-Mar-49,31/03/1949,05-Apr-49,05/04/1949,diary record,1,ploughed,Ploughed,,,,,
1623,936,W/RN/3,1949,block ii potatoes,11-Apr-49,11/04/1949,13-Apr-49,13/04/1949,diary record,1,5. harrowed and ridged,harrowed,,,,,
1623,936,W/RN/3,1949,block ii potatoes,11-Apr-49,11/04/1949,13-Apr-49,13/04/1949,diary record,1,5. harrowed and ridged,ridged,,,,,
1624,937,W/RN/3,1949,block ii potatoes,13-Apr-49,13/04/1949,,,diary record,1,dung applied,Dung applied,,,,,
1625,938,W/RN/3,1949,block ii potatoes,14-Apr-49,14/04/1949,,,diary record,1,"Artificials applied, potatoes planted and covered in",Artificials applied,,,,,
1625,938,W/RN/3,1949,block ii potatoes,14-Apr-49,14/04/1949,,,diary record,1,"Artificials applied, potatoes planted and covered in",potatoes planted,,,,,
1625,938,W/RN/3,1949,block ii potatoes,14-Apr-49,14/04/1949,,,diary record,1,"Artificials applied, potatoes planted and covered in",covered in,,,,,
1626,939,W/RN/3,1949,block ii potatoes,11-May-49,11/05/1949,,,diary record,1,"ridges harrowed down, ridged up",ridges harrowed down,,,,,
1626,939,W/RN/3,1949,block ii potatoes,11-May-49,11/05/1949,,,diary record,1,"ridges harrowed down, ridged up",ridged up,,,,,
1627,940,W/RN/3,1949,block ii potatoes,31-May-49,31/05/1949,,,diary record,1,grubbed,grubbed,,,,,
1628,941,W/RN/3,1949,block ii potatoes,17-Jun-49,17/06/1949,,,diary record,1,hoed,Hoed,,,,,
1629,942,W/RN/3,1949,block ii potatoes,07-Sep-49,07/09/1949,,,diary record,1,sprayed with sulphuric acid to kill off Haulm,sprayed with sulphuric acid to kill off Haulm,,,,,
1630,943,W/RN/3,1949,block ii potatoes,21-Sep-49,21/09/1949,22-Sep-49,22/09/1949,diary record,1,lifted;,Lifted,,,,,
1631,944,W/RN/3,1949,block ii potatoes,,,,,variety,1,"Majestic. previous crop: ley luccrne, hay, sugar beet","Majestic, previous crop: ley lucerne, hay, sugar beet",,,,,
1632,945,W/RN/3,1949,block iii ley second year,25-Apr-49,25/04/1949,15-May-49,15/05/1949,diary record,1,r grazed by sheep,grazed by sheep,,,,,
1633,946,W/RN/3,1949,block iii ley second year,23-May-49,23/05/1949,31-May-49,31/05/1949,diary record,1,r grazed by sheep,grazed by sheep,,,,,
1634,947,W/RN/3,1949,block iii ley second year,13-Jun-49,13/06/1949,21-Jun-49,21/06/1949,diary record,1,r grazed by sheep,grazed by sheep,,,,,
1635,948,W/RN/3,1949,block iii ley second year,08-Aug-49,08/08/1949,14-Aug-49,14/08/1949,diary record,1,r grazed by sheep,grazed by sheep,,,,,
1636,949,W/RN/3,1949,block iii ley second year,15-Oct-49,15/10/1949,19-Oct-49,19/10/1949,diary record,1,r grazed by sheep,grazed by sheep,,,,,
1637,950,W/RN/3,1949,block iii lucerne second year,19-Apr-49,19/04/1949,16-May-49,16/05/1949,diary record,1,r. hoed,Hoed,,,,,
1638,951,W/RN/3,1949,block iii lucerne second year,01-Jul-49,01/07/1949,,,diary record,1,first cut,first cut,,,,,
1639,952,W/RN/3,1949,block iii lucerne second year,17-Aug-49,17/08/1949,,,diary record,1,second cut,second cut,,,,,
1640,953,W/RN/3,1949,block iii lucerne second year,28-Oct-49,28/10/1949,,,diary record,1,Third cut;,Third cut,,,,,
1641,954,W/RN/3,1949,block iii rye,08-Oct-48,08/10/1948,09-Oct-48,09/10/1948,diary record,1,ploughed: four plots,ploughed: four plots,,,,,
1642,955,W/RN/3,1949,block iii rye,03-Nov-48,03/11/1948,,,diary record,1,remainder,remainder,,,,,
1643,956,W/RN/3,1949,block iii rye,08-Nov-48,08/11/1948,,,diary record,1,"harrowed twice, seed drilled",harrowed twice,,,,,
1643,956,W/RN/3,1949,block iii rye,08-Nov-48,08/11/1948,,,diary record,1,"harrowed twice, seed drilled",Seed drilled,,,,,
1644,957,W/RN/3,1949,block iii rye,09-Nov-48,09/11/1948,,,diary record,1,harrowed in,harrowed in,,,,,
1645,958,W/RN/3,1949,block iii rye,01-Apr-49,01/04/1949,,,diary record,1,harrowed,harrowed,,,,,
1646,959,W/RN/3,1949,block iii rye,26-Apr-49,26/04/1949,,,diary record,1,Nitrochalk top dressing applied,Nitrochalk top dressing applied,,,,,
1647,960,W/RN/3,1949,block iii rye,26-Jul-49,26/07/1949,,,diary record,1,Harvested,Harvested,,,,,
1648,961,W/RN/3,1949,block iii rye,,,,,variety,1,"King II, previous crop: ley lucerne, potatoes","King II, previous crop: ley lucerne, potatoes",,,,,
1649,962,W/RN/3,1949,block iv barley,11-Nov-48,11/11/1948,13-Nov-48,13/11/1948,diary record,1,y ploughed,Ploughed,,,,,
1650,963,W/RN/3,1949,block iv barley,06-Feb-49,06/02/1949,,,diary record,1,y ploughed,Ploughed,,,,,
1651,964,W/RN/3,1949,block iv barley,17-Feb-49,17/02/1949,,,diary record,1,"time applied: (7.3 cwt per acre 59% CAO, springtine harrowed",lime applied,,7.3,cwt per acre 59% CAO,,
1651,964,W/RN/3,1949,block iv barley,17-Feb-49,17/02/1949,,,diary record,1,"time applied: (7.3 cwt per acre 59% CAO, springtine harrowed",springtine harrowed,,,,,
1652,965,W/RN/3,1949,block iv barley,17-Mar-49,17/03/1949,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
1653,966,W/RN/3,1949,block iv barley,16-Mar-49,16/03/1949,,,diary record,1,"harrowed, seed drilled and harrowed in",harrowed,,,,,
1653,966,W/RN/3,1949,block iv barley,16-Mar-49,16/03/1949,,,diary record,1,"harrowed, seed drilled and harrowed in",Seed drilled,,,,,
1653,966,W/RN/3,1949,block iv barley,16-Mar-49,16/03/1949,,,diary record,1,"harrowed, seed drilled and harrowed in",harrowed in,,,,,
1654,967,W/RN/3,1949,block iv barley,24-Mar-49,24/03/1949,,,diary record,1,rolled,Rolled,,,,,
1655,968,W/RN/3,1949,block iv barley,08-Aug-49,08/08/1949,,,diary record,1,Harvestod,Harvested,,,,,
1656,969,W/RN/3,1949,block iv barley,,,,,variety,1,"Plumage Archer, previous crop: potatoes","Plumage Archer, previous crop: potatoes",,,,,
