source_id,Experiment,harvest_year,plots,start_date,end_date,type,record,
2300,W/RN/3,1965,sainfoin first year,l-Aug-1965,,diary record,cut twice,
2301,W/RN/3,1965,sainfoin first year,20-Oct-65,,diary record,cut twice,
2302,W/RN/3,1965,sainfoin second year,19-Mar-65,,diary record,NK fertilizers applied,
2303,W/RN/3,1965,sainfoin second year,31-May-65,,diary record,cut twice,
2304,W/RN/3,1965,sainfoin second year,04-Aug-65,,diary record,cut twice,
2305,W/RN/3,1965,sainfoin second year,12-Aug-65,,diary record,sprayed with mrequt at 0.5 lb ion in 40 gals,
2306,W/RN/3,1965,sainfoin second year,16-Aug-65,,diary record,rotary cultivated,
2307,W/RN/3,1965,sainfoin second year,18-Aug-65,,diary record,Basal PK applied,
2308,W/RN/3,1965,sainfoin second year,19-Aug-65,,diary record,re-drilled at 56 lb,
2309,W/RN/3,1965,sainfoin third year,09-Nov-64,,diary record,ploughed,
2310,W/RN/3,1965,sainfoin third year,05-Apr-65,,diary record,fertilizers applied,
2311,W/RN/3,1965,sainfoin third year,07-Apr-65,,diary record,seed drilled at 6 lb,
2312,W/RN/3,1965,sainfoin third year,l-Aug-1965,,diary record,cut twice,
2313,W/RN/3,1965,sainfoin third year,20-Oct-65,,diary record,cut twice,
2314,W/RN/3,1965,potatoes arable rotation,24-Aug-64,,diary record,ploughed,
2315,W/RN/3,1965,potatoes arable rotation,06-Apr-65,,diary record,"fertilizers applied, plots rotary cultivated",
2316,W/RN/3,1965,potatoes arable rotation,07-Apr-65,,diary record,potatoes machine planted,
2317,W/RN/3,1965,potatoes arable rotation,14-Jun-65,,diary record,earthed up,
2318,W/RN/3,1965,potatoes arable rotation,05-Jul-65,,diary record,sprayed with mancozeb at l.2 1b in 37 gals,
2319,W/RN/3,1965,potatoes arable rotation,16-Jul-65,,diary record,sprayed with mancozeb at l.2 1b in 37 gals,
2320,W/RN/3,1965,potatoes arable rotation,04-Aug-65,,diary record,sprayed with mancozeb at l.2 1b in 37 gals,
2321,W/RN/3,1965,potatoes arable rotation,12-Aug-65,,diary record,sprayed with diquat (Reglone at 4 pints in 40 gals,
2322,W/RN/3,1965,potatoes arable rotation,31-Aug-65,,diary record,lifted,
2323,W/RN/3,1965,rye arable rotation,29-Sep-64,21-Oct-64,diary record,ploughed,
2324,W/RN/3,1965,rye arable rotation,22-Oct-64,,diary record,seed combine drilled at 150 lb,
2325,W/RN/3,1965,rye arable rotation,31-Mar-65,,diary record,'Nitro-chalk' applied,
2326,W/RN/3,1965,rye arable rotation,14-Sep-65,,diary record,combine harvested,
2327,W/RN/3,1965,seeds hay arable rotation,08-Apr-64,,diary record,seed undersown in rye at 30 lb,
2328,W/RN/3,1965,seeds hay arable rotation,19-Mar-65,,diary record,'Nitro- Chalk' and PK compound applied,
2329,W/RN/3,1965,seeds hay arable rotation,02-Jun-65,,diary record,NK fertilizers applied,
2330,W/RN/3,1965,seeds hay arable rotation,31-May-65,,diary record,cut twice,
2331,W/RN/3,1965,seeds hay arable rotation,05-Aug-65,,diary record,cut twice,
2332,W/RN/3,1965,carrots arable rotation,29-Sep-64,,diary record,ploughed,
2333,W/RN/3,1965,carrots arable rotation,08-Apr-65,,diary record,fertilizers applied,
2334,W/RN/3,1965,carrots arable rotation,13-Apr-65,,diary record,"rotary cultivated, seed drilled at 3.5 lb",
2335,W/RN/3,1965,carrots arable rotation,02-Jun-65,,diary record,sprayed with menazon (Saphicol at 0.5 pints in 40 gals,
2336,W/RN/3,1965,carrots arable rotation,21-Jun-65,,diary record,sprayed with menazon (Saphicol at 0.5 pints in 40 gals,
2337,W/RN/3,1965,carrots arable rotation,27-Aug-65,,diary record,lifted,
2338,W/RN/3,1965,sugar beet first test crop,23-Nov-64,,diary record,dung equivalent K and milf corrective K (including all corrective K for plot 8 - arable/ley with dung applied,
2339,W/RN/3,1965,sugar beet first test crop,24-Nov-64,,diary record,dung applied,
2340,W/RN/3,1965,sugar beet first test crop,25-Nov-64,,diary record,all plots ploughed,
2341,W/RN/3,1965,sugar beet first test crop,02-Feb-65,,diary record,"part of Basal superphosphate applied, Basal muriate of potash and second half of corrective K applied",
2342,W/RN/3,1965,sugar beet first test crop,l-Apr-1965,,diary record,"remaining Basal superphosphate applied, magnesium Sulphate applied",
2343,W/RN/3,1965,sugar beet first test crop,02-Apr-65,,diary record,test 'Nitro-chalk' and muriate of potash applied,
2344,W/RN/3,1965,sugar beet first test crop,03-Apr-65,,diary record,seed drilled at 5 1b,
2345,W/RN/3,1965,sugar beet first test crop,19-May-65,,diary record,singled,
2346,W/RN/3,1965,sugar beet first test crop,26-Oct-65,,diary record,lifted,
2347,W/RN/3,1965,barley second test crop,13-Nov-64,,diary record,ground Chalk applied at 40 cwt,
2348,W/RN/3,1965,barley second test crop,16-Nov-64,,diary record,ploughed,
2349,W/RN/3,1965,barley second test crop,16-Feb-65,,diary record,balancing muriate of potash and Basal superphosphate applied,
2350,W/RN/3,1965,barley second test crop,18-Feb-65,,diary record,'Nitro-chalk' applied,
2351,W/RN/3,1965,barley second test crop,12-Mar-65,,diary record,seed drilled at 155 lb,
2352,W/RN/3,1965,barley second test crop,08-Apr-65,,diary record,spring-tine cultivated and re-drilled at 140 lb because of bird damage,
2353,W/RN/3,1965,barley second test crop,11-May-65,,diary record,"sprayed with ""mecoprop/2,4-D"" - D (methoxone extra at 6 pints in 40 gals",
2354,W/RN/3,1965,barley second test crop,l-Sept-1965,,diary record,combine hervested,
2355,W/RN/3,1965,barley second test crop,l-Sept-1965,,diary record,"sprayed with ""mecoprop/2,4-D"" - D (methoxone extra at 6 pints in 40 gals",
2356,W/RN/3,1966,ley first year,14-Sep-65,,diary record,ground Chalk applied at 35 cwt,
2357,W/RN/3,1966,ley first year,27-Sep-65,,diary record,ploughed,
2358,W/RN/3,1966,ley first year,22-Mar-66,,diary record,fertilizers applied,
2359,W/RN/3,1966,ley first year,29-Mar-66,,diary record,seed sown at 40 lb,
2360,W/RN/3,1966,ley first year,05-Jul-66,,diary record,NK fertilizers applied,
2361,W/RN/3,1966,ley first year,22-Jun-66,"2k,-Oct-1966",diary record,grazed 12 circuits,
2362,W/RN/3,1966,ley second year,17-Mar-66,,diary record,NK fertilizers applied,
2363,W/RN/3,1966,ley second year,17-Jun-66,,diary record,NK fertilizers applied,
2364,W/RN/3,1966,ley second year,05-Aug-66,,diary record,NK fertilizers applied,
2365,W/RN/3,1966,ley second year,04-May-66,l-Nov-1966,diary record,grazed 10 circuits,
2366,W/RN/3,1966,ley third year,17-Mar-66,,diary record,NK fertilizers applied,
2367,W/RN/3,1966,ley third year,07-Jun-66,,diary record,NK fertilizers applied,
2368,W/RN/3,1966,ley third year,05-Aug-66,,diary record,NK fertilizers applied,
2369,W/RN/3,1966,ley third year,13-Apr-66,16-Oct-66,diary record,grazed 11 circuits,
2370,W/RN/3,1966,sainfoin first year,14-Sep-65,,diary record,ground Chalk applied at 35 cwt,
2371,W/RN/3,1966,sainfoin first year,27-Sep-65,,diary record,ploughed,
2372,W/RN/3,1966,sainfoin first year,22-Mar-66,,diary record,fertilizers applied,
2373,W/RN/3,1966,sainfoin first year,10-May-66,,diary record,seed drilled at 60 lb,
2374,W/RN/3,1966,sainfoin first year,12-Aug-66,,diary record,cut twice,
2375,W/RN/3,1966,sainfoin first year,24-Oct-66,,diary record,cut twice,
2376,W/RN/3,1966,sainfoin second year,14-Feb-66,,diary record,sprayed with paraquat at 1 lb ion in 40 gals,
2377,W/RN/3,1966,sainfoin second year,13-Apr-66,,diary record,and K fertilizers applied,
2378,W/RN/3,1966,sainfoin second year,10-Jun-66,,diary record,sprayed with paraquat at 1 lb ion in 35 gals,
2379,W/RN/3,1966,sainfoin second year,08-Jun-66,,diary record,cut three times,
2380,W/RN/3,1966,sainfoin second year,15-Aug-66,,diary record,cut three times,
2381,W/RN/3,1966,sainfoin second year,24-Oct-66,,diary record,cut three times,
2382,W/RN/3,1966,sainfoin third year,11-Oct-65,,diary record,"sprayed with MCPA at 2.5 lb are, in 40 gals",
2383,W/RN/3,1966,sainfoin third year,14-Feb-66,,diary record,sprayed with paraquat at 1 1b ion in 40 gals,
2384,W/RN/3,1966,sainfoin third year,10-May-66,,diary record,PK fertilizers applied: 2. re-drilled at 60 lb,
2385,W/RN/3,1966,sainfoin third year,15-Aug-66,,diary record,cut twice,
2386,W/RN/3,1966,sainfoin third year,24-Oct-66,,diary record,cut twice,
2387,W/RN/3,1966,potatoes arable rotation,14-Sep-65,,diary record,ground Chalk applied at 35 cwt,
2388,W/RN/3,1966,potatoes arable rotation,27-Sep-65,,diary record,ploughed,
2389,W/RN/3,1966,potatoes arable rotation,23-Mar-66,,diary record,fertilizers applied,
2390,W/RN/3,1966,potatoes arable rotation,29-Mar-66,,diary record,rotary cultivated and machine planted,
2391,W/RN/3,1966,potatoes arable rotation,08-Jun-66,,diary record,earthed up,
2392,W/RN/3,1966,potatoes arable rotation,29-Jun-66,,diary record,sprayed with mancozeb at l.2 1b in 33 gals,
2393,W/RN/3,1966,potatoes arable rotation,15-Jul-66,,diary record,sprayed with mancozeb at l.2 1b in 33 gals,
2394,W/RN/3,1966,potatoes arable rotation,"4h,-Aug-1966",,diary record,sprayed with mancozeb at l.2 1b in 33 gals,
2395,W/RN/3,1966,potatoes arable rotation,03-Sep-66,,diary record,Haulm mechanically destroyed,
2396,W/RN/3,1966,potatoes arable rotation,05-Sep-66,,diary record,lifted,
2397,W/RN/3,1966,rye arable rotation,07-Sep-65,,diary record,Deep-tine cultivated,
2398,W/RN/3,1966,rye arable rotation,02-Nov-65,,diary record,seed combine drilled at 160 lb,
2399,W/RN/3,1966,rye arable rotation,12-Apr-66,,diary record,'Nitro-chalk' applied,
2400,W/RN/3,1966,rye arable rotation,24-Aug-66,,diary record,combine harvested,
2401,W/RN/3,1966,seeds hay arable rotation,31-Mar-65,,diary record,seed undersown in rye at 30 lb,
2402,W/RN/3,1966,seeds hay arable rotation,17-Mar-66,,diary record,"Nitro- Chalk, and PK compound applied",
2403,W/RN/3,1966,seeds hay arable rotation,02-Jun-66,,diary record,NK fertilizers applied,
2404,W/RN/3,1966,seeds hay arable rotation,26-May-66,,diary record,cut twice,
2405,W/RN/3,1966,seeds hay arable rotation,13-Jul-66,,diary record,cut twice,
2406,W/RN/3,1966,carrots arable rotation,21-Oct-65,,diary record,ploughed,
2407,W/RN/3,1966,carrots arable rotation,02-May-66,,diary record,fertilizers applied,
2408,W/RN/3,1966,carrots arable rotation,10-May-66,,diary record,seed drilled at 5.1 lb,
2409,W/RN/3,1966,carrots arable rotation,11-May-66,,diary record,sprayed with linuron at 1 lb> in 35 gals,
2410,W/RN/3,1966,carrots arable rotation,16-Jun-66,,diary record,sprayed with menazon (saphicol at 0.5 pints in 47 gals,
2411,W/RN/3,1966,carrots arable rotation,15-Jul-66,,diary record,sprayed with menazon (saphicol at 0.5 pints in 47 gals,
2412,W/RN/3,1966,carrots arable rotation,29-Jun-66,,diary record,sprayed with menazon (saphicol at 0.5 pints in 50 gals,
2413,W/RN/3,1966,carrots arable rotation,29-Sep-66,,diary record,lifted,
2414,W/RN/3,1966,sugar beet first test crop,10-Jan-66,26-Jan-66,diary record,"dung equivalent K and half corrective K, dung applied, ploughed",
2415,W/RN/3,1966,sugar beet first test crop,07-Feb-66,,diary record,"remaining corrective K, Basal muriate of potash, and half Basal superphosphate applied",
2416,W/RN/3,1966,sugar beet first test crop,25-Mar-66,,diary record,"remaining Basal superphosphate, Basal magnesium sulphate, and test 'Nitro-chalk' and muriate of potash applied",
2417,W/RN/3,1966,sugar beet first test crop,l-Apr-1966,,diary record,seed drilled at 9 lb,
2418,W/RN/3,1966,sugar beet first test crop,23-May-66,,diary record,singled,
2419,W/RN/3,1966,sugar beet first test crop,14-Jun-66,,diary record,sprayed demeton methyl at 12 fluid oz in 33 gals,
