source_id,Code,year,Date,plot,orig_record,record,Rate,Unit,flag,water volume,water unit,"Other comments, ) indicates more than one source, TM) = Tank mix, / = throw ",Season,Month / GS
11558,R/BK/1,2010,13-May-10,all sections,flexitined - Headland only,flexitined - Headland only,None,None,,,,,,
11559,R/BK/1,2010,13-May-10,all sections,rotavated - down plants,rotavated - down plants,None,None,,,,,,
11560,R/BK/1,2010,14-May-10,all sections,mow/ rotavated plants,mow/ rotavated plants,None,None,,,,,,
11561,R/BK/1,2010,25-May-10,all sections,mow/ rotavated plants,mow/ rotavated plants,None,None,,,,,,
11562,R/BK/1,2010,14-Jun-10,all sections,rotavated down plants - To finish,rotavated down plants - To finish,None,None,,,,,,
11563,R/BK/1,2010,16-Jun-10,all sections,rotavated down plants - To finish,rotavated down plants - To finish,None,None,,,,,,
11564,R/BK/1,2010,17-Jun-10,all sections,cut plants,cut plants,None,None,,,,,,
11565,R/BK/1,2010,17-Jun-10,all sections,rotavated down plants - Finished,rotavated down plants - Finished,None,None,,,,,,
11566,R/BK/1,2010,09-Jul-10,all sections,"others Opera, seed note - pulled wild oats","others Opera, seed note - pulled wild oats",103,in total,,,,,,
11567,R/BK/1,2010,14-Jul-10,all sections,mow/ rotavated plants,mow/ rotavated plants,None,None,,,,,,
11568,R/BK/1,2010,09-Sep-10,all sections,topped - grass Headland and rain,topped - grass Headland and rain,None,None,,,,,,
11569,R/BK/1,2010,13-Oct-09,Winter wheat,Combination drilled Hereward - At 350 seed per m?,Combination drilled Hereward - At 350 seed per m?,141,kg/ha,,,,,,
11570,R/BK/1,2010,14-Oct-09,Winter wheat,rolled,rolled,None,None,,,,,,
11571,R/BK/1,2010,15-Oct-09,Winter wheat,Liberator - 200 It water (wheat only and not section 8),Liberator - 200 It water (wheat only and not section 8),0.6,had,,,,,,
11572,R/BK/1,2010,10-Dec-09,Winter wheat,Lexus Class,Lexus Class,60,g/ha,,,,,,
11573,R/BK/1,2010,10-Dec-09,Winter wheat,Hallmark with Zeon Technology,Hallmark with Zeon Technology,50,mvha,,,,,,
11574,R/BK/1,2010,19-Mar-10,Winter wheat,Nitram - strips 12 and 17-19,Nitram - strips 12 and 17-19,139,kg/ha,,,,,,
11575,R/BK/1,2010,20-Apr-10,Winter wheat,"Nitram - strips 1,","Nitram - strips 1,",2.1,and 16-20,,,,,,
11576,R/BK/1,2010,05-May-10,Winter wheat,"Bravo 500 - sections 0,1,2,3,7,8 &9","Bravo 500 - sections 0,1,2,3,7,8 &9",1,had,,,,,,
11577,R/BK/1,2010,05-May-10,Winter wheat,"take - sections 0,1,2,3,7,8&9","take - sections 0,1,2,3,7,8&9",1,had,,,,,,
11578,R/BK/1,2010,05-May-10,Winter wheat,"Talius - sections 0,1,2,3,7,8&9","Talius - sections 0,1,2,3,7,8&9",0.13,had,,,,,,
11579,R/BK/1,2010,05-May-10,Winter wheat,"Chlormequat 3C - sections 0.1.2.3,7,.8&9","Chlormequat 3C - sections 0.1.2.3,7,.8&9",2.25,had,,,,,,
11580,R/BK/1,2010,17-May-10,Winter wheat,"Nitram Strip 12,17,18,19 ww only","Nitram Strip 12,17,18,19 ww only",139,kg/ha,,,,,,
11581,R/BK/1,2010,20-May-10,Winter wheat,"ally Max SX - sections 0,1,2.3,6.7 and 9","ally Max SX - sections 0,1,2.3,6.7 and 9",42,g/ha,,,,,,
11582,R/BK/1,2010,20-May-10,Winter wheat,"Starane 2- sections 0,1,2.3.6,7 and 9","Starane 2- sections 0,1,2.3.6,7 and 9",1,had,,,,,,
11583,R/BK/1,2010,02-Jun-10,Winter wheat,"Comat - 200 It water (sections 0, 1, 2, 3, 7, 8, 9)","Comat - 200 It water (sections 0, 1, 2, 3, 7, 8, 9)",0.6,had,,,,,,
11584,R/BK/1,2010,02-Jun-10,Winter wheat,"Opus - 200 It water (sections 0, 1, 2, 3, 7, 8, 9)","Opus - 200 It water (sections 0, 1, 2, 3, 7, 8, 9)",0.6,had,,,,,,
11585,R/BK/1,2010,31-Aug-10,Winter wheat,"combine harvest, plots for yield - sections","combine harvest, plots for yield - sections",0,and 1,,,,,,
11586,R/BK/1,2010,01-Sep-10,Winter wheat,combine harvest remaining wheat - sections,combine harvest remaining wheat - sections,"2,3,6,7,8",& 9,,,,,,
11587,R/BK/1,2010,01-Sep-10,Winter wheat,"sample, baled and weight straw - sections","sample, baled and weight straw - sections","2,3.6,7,8",&9,,,,,,
11588,R/BK/1,2010,03-Sep-10,Winter wheat,combine harvest discards,combine harvest discards,None,None,,,,,,
11589,R/BK/1,2010,04-Sep-10,Winter wheat,baled,baled,None,None,,,,,,
11590,R/BK/1,2010,08-Sep-10,Winter wheat,"others Opera, seed note - removed bales","others Opera, seed note - removed bales",None,None,,,,,,
11591,R/BK/1,2010,13-Oct-09,Winter oats,Combination drilled Gerald - At 350 seed per m?,Combination drilled Gerald - At 350 seed per m?,125,kg/ha,,,,,,
11592,R/BK/1,2010,20-May-10,Winter oats,ally Max 5s - section 5,ally Max 5s - section 5,None,None,,,,,,
11593,R/BK/1,2010,20-May-10,Winter oats,Starane 2 - section 5,Starane 2 - section 5,None,None,,,,,,
11594,R/BK/1,2010,03-Aug-10,Winter oats,"combine harvest, plots for yield - section","combine harvest, plots for yield - section",5,only,,,,,,
11595,R/BK/1,2010,03-Aug-10,Winter oats,baled - section,baled - section,5,only,,,,,,
11596,R/BK/1,2010,03-Aug-10,Winter oats,"cut harvest strips, weighed and sampled - section","cut harvest strips, weighed and sampled - section",5,only,,,,,,
11597,R/BK/1,2010,16-Aug-10,Winter oats,combine harvest discards - combined Headland,combine harvest discards - combined Headland,None,None,,,,,,
11598,R/BK/1,2010,09-Apr-10,Forage Maize,rate 36 - Maize section only (200 It water),rate 36 - Maize section only (200 It water),4,had,,,,,,
11599,R/BK/1,2010,26-Apr-10,Forage Maize,Nodet drilled Hudson - Maize section only,Nodet drilled Hudson - Maize section only,10.2,seed*,,,,,,
11600,R/BK/1,2010,26-Apr-10,Forage Maize,Alexis tines - Maize area,Alexis tines - Maize area,None,None,,,,,,
11601,R/BK/1,2010,26-Apr-10,Forage Maize,power harrowed - Maize area,power harrowed - Maize area,None,None,,,,,,
11602,R/BK/1,2010,27-Apr-10,Forage Maize,Nitram - Strips,Nitram - Strips,12,and 17-19,,,,,,
11603,R/BK/1,2010,28-Apr-10,Forage Maize,rolled - Maize plots,rolled - Maize plots,None,None,,,,,,
11604,R/BK/1,2010,04-Jun-10,Forage Maize,Callisto - 200 It water maize section only,Callisto - 200 It water maize section only,0.75,had,,,,,,
11605,R/BK/1,2010,04-Jun-10,Forage Maize,Samson extra - 200 It water maize section only,Samson extra - 200 It water maize section only,0.75,had,,,,,,
11606,R/BK/1,2010,07-Jun-10,Forage Maize,Nitram - plot 194,Nitram - plot 194,139,kg/ha,,,,,,
11607,R/BK/1,2010,07-Jun-10,Forage Maize,Nitram - plot,Nitram - plot,278,kg/ha,,,,,,
11608,R/BK/1,2010,07-Jun-10,Forage Maize,Nitram - plot 124,Nitram - plot 124,417,kg/ha,,,,,,
11609,R/BK/1,2010,07-Jun-10,Forage Maize,Nitram - plot 174,Nitram - plot 174,556,kg/ha,,,,,,
11610,R/BK/1,2010,27-Sep-10,Forage Maize,Harvest Maize plots,Harvest Maize plots,None,None,,,,,,
11611,R/BK/1,2010,27-Sep-10,Forage Maize,"others Opera, - cut maize discards","others Opera, - cut maize discards",None,None,,,,,,
11612,R/BK/1,2010,28-Sep-10,Forage Maize,"others Opera, - cut maize discards","others Opera, - cut maize discards",None,None,,,,,,
11613,R/BK/1,2011,01-Sep-10,all sections,"Weedazol-TL, not on section 8 or maize section (water volume = 296 It / ha)","Weedazol-TL, not on section 8 or maize section (water volume = 296 It / ha)",20,had,,,,,,
11614,R/BK/1,2011,07-Oct-10,all sections,"Triple Super phorate, Strips 11,13,14,17,18","Triple Super phorate, Strips 11,13,14,17,18",171,kg/ha,,,,,,
11615,R/BK/1,2011,07-Oct-10,all sections,"muriate of potash, On strip 14","muriate of potash, On strip 14",181,kg/ha,,,,,,
11616,R/BK/1,2011,08-Oct-10,all sections,"applied FYM, all sections apart from section 3 (w oats) of Strips 2.2 and 2.1","applied FYM, all sections apart from section 3 (w oats) of Strips 2.2 and 2.1",35,had,,,,,,
11617,R/BK/1,2011,10-Oct-10,all sections,ploughed,ploughed,None,None,,,,,,
11618,R/BK/1,2011,13-Oct-10,all sections,cultipressed,cultipressed,None,None,,,,,,
11619,R/BK/1,2011,14-Oct-10,all sections,cultipressed,cultipressed,None,None,,,,,,
11620,R/BK/1,2011,01-Nov-10,all sections,"sprayed Regatta, water volume = 200 It / ha (sections 0,1,2,4,6,7,9 only)","sprayed Regatta, water volume = 200 It / ha (sections 0,1,2,4,6,7,9 only)",0.6,had,,,,,,
11621,R/BK/1,2011,10-Nov-10,all sections,"Karan Slug plants, not section 5 (Maize section)","Karan Slug plants, not section 5 (Maize section)",3,kg/ha,,,,,,
11622,R/BK/1,2011,12-Nov-10,all sections,Beret rabbit fence,Beret rabbit fence,None,None,,,,,,
11623,R/BK/1,2011,23-Nov-10,all sections,Karan Slug plants,Karan Slug plants,2.5,kg/ha,,,,,,
11624,R/BK/1,2011,16-Dec-10,all sections,"cut Hedges, started","cut Hedges, started",None,None,,,,,,
11625,R/BK/1,2011,17-Dec-10,all sections,cut Hedges,cut Hedges,None,None,,,,,,
11626,R/BK/1,2011,05-Apr-11,all sections,"applied Sulphate of potash, strips 5,6,7,8,9,12,13,15,16,.17,18,19 and 20 (treatment)","applied Sulphate of potash, strips 5,6,7,8,9,12,13,15,16,.17,18,19 and 20 (treatment)",217,kg/ha,,,,,,
11627,R/BK/1,2011,06-Apr-11,all sections,"applied Kieserite, strips 5,6,7,8,9,11,12,15,16,17,18,19 and 20 only (treatment)","applied Kieserite, strips 5,6,7,8,9,11,12,15,16,17,18,19 and 20 only (treatment)",80,kg/ha,,,,,,
11628,R/BK/1,2011,06-May-11,all sections,Removed rabbit fence,Removed rabbit fence,None,None,,,,,,
11629,R/BK/1,2011,10-May-11,all sections,cut plants,cut plants,None,None,,,,,,
11630,R/BK/1,2011,12-May-11,all sections,"Alexis tines, fallow","Alexis tines, fallow",None,None,,,,,,
11631,R/BK/1,2011,16-May-11,all sections,cut plants,cut plants,None,None,,,,,,
11632,R/BK/1,2011,19-May-11,all sections,rotavated down plants,rotavated down plants,None,None,,,,,,
11633,R/BK/1,2011,23-May-11,all sections,cut plants,cut plants,None,None,,,,,,
11634,R/BK/1,2011,24-May-11,all sections,cut plants,cut plants,None,None,,,,,,
11635,R/BK/1,2011,08-Jun-11,all sections,cut plants,cut plants,None,None,,,,,,
11636,R/BK/1,2011,09-Jun-11,all sections,cut plants,cut plants,None,None,,,,,,
11637,R/BK/1,2011,10-Jun-11,all sections,rotavated fallow,rotavated fallow,None,None,,,,,,
11638,R/BK/1,2011,27-Jun-11,all sections,cut plants,cut plants,None,None,,,,,,
11639,R/BK/1,2011,28-Jul-11,all sections,"sprayed Atlantis 360 + Mixture B, water volume = 200 Ivha (sections 0,1,9,2,3,4,,6,7 only)","sprayed Atlantis 360 + Mixture B, water volume = 200 Ivha (sections 0,1,9,2,3,4,,6,7 only)",343,had,,,,,,
11640,R/BK/1,2011,29-Jul-11,all sections,cut plants,cut plants,None,None,,,,,,
11641,R/BK/1,2011,12-Aug-11,all sections,"combined O+Es, Opened up material with Mercia combine ready for yield to be taken","combined O+Es, Opened up material with Mercia combine ready for yield to be taken",None,None,,,,,,
11642,R/BK/1,2011,12-Aug-11,all sections,"baled O+Es, baled area discard area cut to open out material","baled O+Es, baled area discard area cut to open out material",None,None,,,,,,
11643,R/BK/1,2011,30-Aug-11,all sections,rolled to crush field horse tail sites (equisteum arvense) to and chemical penatration when sprayed with Roundup.,rolled to crush field horse tail sites (equisteum arvense) to and chemical penatration when sprayed with Roundup.,None,None,,,,,,
11644,R/BK/1,2011,08-Sep-11,all sections,"topped, to tidy stubble Beret primicarb Cultivations","topped, to tidy stubble Beret primicarb Cultivations",None,None,,,,,,
11645,R/BK/1,2011,19/10/2010,Winter wheat,"drilled Hereward trt Redigo water, 350 seed / are sq (started 159 kg/ha and rain off)","drilled Hereward trt Redigo water, 350 seed / are sq (started 159 kg/ha and rain off)",None,None,,,,,,
11646,R/BK/1,2011,20-Oct-10,Winter wheat,"drilled Hereward trt Redigo water, 350 seed / are sq","drilled Hereward trt Redigo water, 350 seed / are sq",159,kg/ha,,,,,,
11647,R/BK/1,2011,15-Mar-11,Winter wheat,"applied Nitram fertilizers - 48 kg/ha N. applied to strips 12,17,18, 19","applied Nitram fertilizers - 48 kg/ha N. applied to strips 12,17,18, 19",139,kg/ha,,,,,,
11648,R/BK/1,2011,08-Mar-11,Winter wheat,"sprayed Cherokee - water volume = 118 It/ha. applied to sections 0,1,9,2,4,7,8.","sprayed Cherokee - water volume = 118 It/ha. applied to sections 0,1,9,2,4,7,8.",1.25,wheat,,,,,,
11649,R/BK/1,2011,13-Apr-11,Winter wheat,applied Nitram - wheat only. Strips 6 and 18,applied Nitram - wheat only. Strips 6 and 18,139,kg/ha,,,,,,
11650,R/BK/1,2011,13-Apr-11,Winter wheat,applied Nitram - wheat only. Strips 7 and 19,applied Nitram - wheat only. Strips 7 and 19,278,kg/ha,,,,,,
11651,R/BK/1,2011,13-Apr-11,Winter wheat,applied Nitram - wheat only. Strips 8 and 12; N3 to strip 2.1.,applied Nitram - wheat only. Strips 8 and 12; N3 to strip 2.1.,417,kg/ha,,,,,,
11652,R/BK/1,2011,13-Apr-11,Winter wheat,"applied Nitram - wheat only. Strips 9, 10, 11, 13, 14, 17 and 20; N4 to Strip 1.","applied Nitram - wheat only. Strips 9, 10, 11, 13, 14, 17 and 20; N4 to Strip 1.",556,kg/ha,,,,,,
11653,R/BK/1,2011,13-Apr-11,Winter wheat,applied Nitram - wheat only. Strip 15.,applied Nitram - wheat only. Strip 15.,696,kg/ha,,,,,,
11654,R/BK/1,2011,13-Apr-11,Winter wheat,applied Nitram - wheat only. Strip 16.,applied Nitram - wheat only. Strip 16.,835,kg/ha,,,,,,
11655,R/BK/1,2011,04-May-11,Winter wheat,"sprayed ally Max - sections 0, 1, 2, 3, 4,6, 7 and 9, 200 had water","sprayed ally Max - sections 0, 1, 2, 3, 4,6, 7 and 9, 200 had water",42,g/ha,,,,,,
11656,R/BK/1,2011,04-May-11,Winter wheat,"sprayed Starane 2 - sections 0, 1, 2, 3, 4, 6, 7 and 9, l/200 l/ha water","sprayed Starane 2 - sections 0, 1, 2, 3, 4, 6, 7 and 9, l/200 l/ha water",0.75,wheat,,,,,,
11657,R/BK/1,2011,06-May-11,Winter wheat,"sprayed Bravo 500 - sections 0, 1, 2, 4, 7, and 9,","sprayed Bravo 500 - sections 0, 1, 2, 4, 7, and 9,",1,IWha,,,,,,
11658,R/BK/1,2011,06-May-11,Winter wheat,"take - sections 0, 1,2, 4,7, 8 and,","take - sections 0, 1,2, 4,7, 8 and,",1,wheat,,,,,,
11659,R/BK/1,2011,06-May-11,Winter wheat,"Agriguard Chlormequat 720 - sections 0, 1,2, 4,7, and","Agriguard Chlormequat 720 - sections 0, 1,2, 4,7, and",2.25,I/ha,,,,,,
11660,R/BK/1,2011,06-May-11,Winter wheat,"Justice - sections 0, 1,2, 4, 7,8 and 9, all above in 200 1st water:","Justice - sections 0, 1,2, 4, 7,8 and 9, all above in 200 1st water:",0.25,#NAME?,,,,,,
11661,R/BK/1,2011,12-May-11,Winter wheat,"applied Nitram, sections 12, 17, 18 and 19","applied Nitram, sections 12, 17, 18 and 19",139,kg/ha,,,,,,
11662,R/BK/1,2011,19-May-11,Winter wheat,"sprayed Opus, sections 0, 1, 2, 4, 7, 8 and 9. l/200 l/ha","sprayed Opus, sections 0, 1, 2, 4, 7, 8 and 9. l/200 l/ha",8,I/ha,,,,,,
11663,R/BK/1,2011,19-May-11,Winter wheat,"Comat 200, sections 0, 1, 2, 4, 7, 8 and 9. l/200 l/ha","Comat 200, sections 0, 1, 2, 4, 7, 8 and 9. l/200 l/ha",6,t/ha,,,,,,
11664,R/BK/1,2011,19-May-11,Winter wheat,"and Bravo 500 - sections 0, 1, 2, 4, 7, 8 and 9. l/200 l/ha","and Bravo 500 - sections 0, 1, 2, 4, 7, 8 and 9. l/200 l/ha",1,had,,,,,,
11665,R/BK/1,2011,15-Aug-11,Winter wheat,combined for yield,combined for yield,None,None,,,,,,
11666,R/BK/1,2011,15-Aug-11,Winter wheat,Straw weights,Straw weights,None,None,,,,,,
11667,R/BK/1,2011,16-Aug-11,Winter wheat,combined - O+Es,combined - O+Es,None,None,,,,,,
11668,R/BK/1,2011,16-Aug-11,Winter wheat,baled - remaining straw baled and removed,baled - remaining straw baled and removed,None,None,,,,,,
11669,R/BK/1,2011,17-Aug-11,Winter wheat,removed bales,removed bales,None,None,,,,,,
11670,R/BK/1,2011,15-Sep-11,Winter wheat,topped - Headland and section 8,topped - Headland and section 8,None,None,,,,,,
11671,R/BK/1,2011,19-Oct-10,Winter oats,"drilled Gerald trt Beret Gold, 350 seed / are sq","drilled Gerald trt Beret Gold, 350 seed / are sq",122,kg/ha,,,,,,
11672,R/BK/1,2011,12-May-11,Winter oats,"sprayed Amistar and Agriguard, section 3 only. l/200 l/ha water 0.5 &1.75 = I/ha","sprayed Amistar and Agriguard, section 3 only. l/200 l/ha water 0.5 &1.75 = I/ha",None,None,,,,,,
11673,R/BK/1,2011,23-Nov-10,Winter oats,"sprayed Lexus Class, section 3 (w oats only). water volume = 200 It/ha","sprayed Lexus Class, section 3 (w oats only). water volume = 200 It/ha",60,g/ha,,,,,,
11674,R/BK/1,2011,23-Nov-10,Winter oats,"sprayed Hallmark with zeon technology, section 3 (w oats only). water volume = 200 It/ha","sprayed Hallmark with zeon technology, section 3 (w oats only). water volume = 200 It/ha",50,mi/ha,,,,,,
11675,R/BK/1,2011,10-Aug-11,Winter oats,"combined for yield, oats only","combined for yield, oats only",None,None,,,,,,
11676,R/BK/1,2011,10-Aug-11,Winter oats,"Straw weights, oats section only","Straw weights, oats section only",None,None,,,,,,
11677,R/BK/1,2011,07-Apr-11,Forage Maize,"sprayed Atlantis 360, 200 Ivha water. Maize section only","sprayed Atlantis 360, 200 Ivha water. Maize section only",3,had,,,,,,
11678,R/BK/1,2011,14-Apr-11,Forage Maize,"Alexis tines, section","Alexis tines, section",5,Maize,,,,,,
11679,R/BK/1,2011,26-Apr-11,Forage Maize,"drilled Hudson tr. Mesurol, Maize plots","drilled Hudson tr. Mesurol, Maize plots",10.2,seed*,,,,,,
11680,R/BK/1,2011,26-Apr-11,Forage Maize,"rolled, Maize plots","rolled, Maize plots",None,None,,,,,,
11681,R/BK/1,2011,26-Apr-11,Forage Maize,power harrowed (rotary) Maize plots.,power harrowed (rotary) Maize plots.,None,None,,,,,,
11682,R/BK/1,2011,03-May-11,Forage Maize,"applied Nitram, plot 065 only","applied Nitram, plot 065 only",139,kg/ha,,,,,,
11683,R/BK/1,2011,03-May-11,Forage Maize,"applied Nitram, plots 075, 125, 175, 185 and 195.","applied Nitram, plots 075, 125, 175, 185 and 195.",278,kg/ha,,,,,,
11684,R/BK/1,2011,03-May-11,Forage Maize,"applied Nitram, plots 2.15 and 085","applied Nitram, plots 2.15 and 085",417,kg/ha,,,,,,
11685,R/BK/1,2011,03-May-11,Forage Maize,"applied Nitram, plots 015, 095, 105, 115, 135 and 145","applied Nitram, plots 015, 095, 105, 115, 135 and 145",556,kg/ha,,,,,,
11686,R/BK/1,2011,03-May-11,Forage Maize,"applied Nitram, plot 155","applied Nitram, plot 155",696,kg/ha,,,,,,
11687,R/BK/1,2011,03-May-11,Forage Maize,"applied Nitram, plot 165","applied Nitram, plot 165",835,kg/ha,,,,,,
11688,R/BK/1,2011,12-May-11,Forage Maize,"applied Nitram, sections 12, 17, 18 and 19","applied Nitram, sections 12, 17, 18 and 19",139,kg/ha,,,,,,
11689,R/BK/1,2011,24-Jun-11,Forage Maize,"sprayed Calisto. water volume = 200 It/ha (sprayed Maize, section 5, only)","sprayed Calisto. water volume = 200 It/ha (sprayed Maize, section 5, only)",1,had,,,,,,
11690,R/BK/1,2011,24-Jun-11,Forage Maize,"sprayed Samson extra. water volume = 200 It/ha (sprayed Maize, section 5, only)","sprayed Samson extra. water volume = 200 It/ha (sprayed Maize, section 5, only)",0.5,l/ha,,,,,,
11691,R/BK/1,2011,28-Jun-11,Forage Maize,"applied Nitram, plot 195","applied Nitram, plot 195",139,kg/ha,,,,,,
11692,R/BK/1,2011,28-Jun-11,Forage Maize,"applied Nitram, plot 185","applied Nitram, plot 185",278,kg/ha,,,,,,
11693,R/BK/1,2011,28-Jun-11,Forage Maize,"applied Nitram, plot 125","applied Nitram, plot 125",417,kg/ha,,,,,,
11694,R/BK/1,2011,28-Jun-11,Forage Maize,"applied Nitram, plot 175","applied Nitram, plot 175",556,kg/ha,,,,,,
11695,R/BK/1,2011,23-Sep-11,Forage Maize,cut Maize for yield and discards,cut Maize for yield and discards,None,None,,,,,,
11696,R/BK/1,2011,30-Sep-11,Forage Maize,topped Maize,topped Maize,None,None,,,,,,
11697,R/BK/1,2012,31-Aug-11,all sections,sprayed Weedazol - water volume = 200 Ivha (sprayed to control equestum Pro to primicarb Cultivations),sprayed Weedazol - water volume = 200 Ivha (sprayed to control equestum Pro to primicarb Cultivations),20,had,,,,,,
11698,R/BK/1,2012,27-Sep-11,all sections,applied muriate of potash 140-149,applied muriate of potash 140-149,181,kg/ha,,,,,,
11699,R/BK/1,2012,27-Sep-11,all sections,applied Triple Super phorate - plots 170-189 + 130-149 + 110-119,applied Triple Super phorate - plots 170-189 + 130-149 + 110-119,171,kg/ha,,,,,,
11700,R/BK/1,2012,28-Sep-11,all sections,applied FYM- to strip 2.1 +2.2 (not section 2 oats),applied FYM- to strip 2.1 +2.2 (not section 2 oats),35,had,,,,,,
11701,R/BK/1,2012,01-Oct-11,all sections,ploughed ┬ù spoilt thrown Northward .,ploughed ┬ù spoilt thrown Northward .,None,None,,,,,,
11702,R/BK/1,2012,03-Oct-11,all sections,cultipressed -,cultipressed -,None,None,,,,,,
11703,R/BK/1,2012,13-Oct-11,all sections,"sprayed Liberator - sections 0, 1, 4, 5, 6, 7 and 9 only. plots 012 and 2.12 sprayed by accident. 200 Ivha water volume.","sprayed Liberator - sections 0, 1, 4, 5, 6, 7 and 9 only. plots 012 and 2.12 sprayed by accident. 200 Ivha water volume.",0.6,had,,,,,,
11704,R/BK/1,2012,23-Nov-11,all sections,sprayed Septal Z - all sections apart from section 3 sprayed. 200 It/ha water volume.,sprayed Septal Z - all sections apart from section 3 sprayed. 200 It/ha water volume.,50,mi/ha,,,,,,
11705,R/BK/1,2012,01-Dec-11,all sections,sprayed Lexus class - section 2 only. 200 Ivha water volume.,sprayed Lexus class - section 2 only. 200 Ivha water volume.,60,g/ha,,,,,,
11706,R/BK/1,2012,05-Dec-11,all sections,cut Hedges - Road side only :,cut Hedges - Road side only :,None,None,,,,,,
11707,R/BK/1,2012,10-Apr-12,all sections,rotavated fallow area :,rotavated fallow area :,None,None,,,,,,
