source_id	experiment	harvest_year	plot	start year	orig_record	record	flag	amount	unit	water_volume	water_unit
7976	W/RN/3	1999	Winter rye second test crop R and first treatment crop rotation ABe and AM:	23-Apr-99	ABe and AM only: NPK as (20:10:10) at 600kg.	ABe and AM only: NPK as (20:10:10) at 600kg.					
7977	W/RN/3	1999	Winter rye second test crop R and first treatment crop rotation ABe and AM:	25-Apr-99	Folicur at 0.5 1 with Tripart Brevis at 2.0 1 in 200 l.	Folicur at 0.5 1 with Tripart Brevis at 2.0 1 in 200 l.					
7978	W/RN/3	1999	Winter rye second test crop R and first treatment crop rotation ABe and AM:	16-May-99	Folicur at l.0 1 in 2001.	Folicur at l.0 1 in 2001.					
7979	W/RN/3	1999	Winter rye second test crop R and first treatment crop rotation ABe and AM:	22-Aug-99	combine harvested.	combine harvested.					
7980	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	13-Sep-99	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."					
7981	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	14-Sep-99	ploughed.	ploughed.					
7982	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	17-Sep-99	rolled.	rolled.					
7983	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	03-Oct-99	spring-tine cultivated.	spring-tine cultivated.					
7984	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	04-Oct-99	LC1 and LLC1 only: 27% N at 93 kg.	LC1 and LLC1 only: 27% N at 93 kg.					
7985	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	04-Oct-99	LN1 and LLN1 only: 27% N at 185 kg.	LN1 and LLN1 only: 27% N at 185 kg.					
7986	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	04-Oct-99	rotary harrowed.	rotary harrowed.					
7987	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	04-Oct-99	"LC1 and LLC1 only: Promesse Timothy, Laura meadow Fescue and Merwi white clover mixture (44.4:44.4:11.2 %) drilled at 30kg."	"LC1 and LLC1 only: Promesse Timothy, Laura meadow Fescue and Merwi white clover mixture (44.4:44.4:11.2 %) drilled at 30kg."					
7988	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	04-Oct-99	LN1 and LLN1 only: Promesse Timothy and Laura meadow Fescue mixture (50:50 %) drilled 30kg.	LN1 and LLN1 only: Promesse Timothy and Laura meadow Fescue mixture (50:50 %) drilled 30kg.					
7989	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	07-Oct-99	rolled.	rolled.					
7990	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	19-Mar-00	Legumex extra at 7.0 1 in 200 l.	Legumex extra at 7.0 1 in 200 l.					
7991	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	22-Mar-00	LN1 and LLN1 only: 27% N at 278 kg.	LN1 and LLN1 only: 27% N at 278 kg.					
7992	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Mar-00	muriate of potash at 167 kg	muriate of potash at 167 kg					
7993	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	13-Jun-00	first cut.	first cut.					
7994	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	17-Jun-00	hay turned.	hay turned.					
7995	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	18-Jun-00	hay turned.	hay turned.					
7996	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	19-Jun-00	hay baled and removed.	hay baled and removed.					
7997	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	22-Jun-00	muriate of potash at 83kg.	muriate of potash at 83kg.					
7998	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	22-Jun-00	LN1 and LLN1 only: 27% N at 278 kg.	LN1 and LLN1 only: 27% N at 278 kg.					
7999	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Jun-00	topped.	topped.					
8000	W/RN/3	2000	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	15-Jan-01	second cut.	second cut.					
8001	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	08-Dec-99	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."					
8002	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	19-Mar-00	Legumex extra at 7.0 1 in 200 l.	Legumex extra at 7.0 1 in 200 l.					
8003	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	22-Mar-00	27% N at 278 kg.	27% N at 278 kg.					
8004	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	23-Mar-00	muriate of potash at 167 kg.	muriate of potash at 167 kg.					
8005	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	13-Jun-00	first cut.	first cut.					
8006	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	17-Jun-00	hay turned.	hay turned.					
8007	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	18-Jun-00	hay turned.	hay turned.					
8008	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	19-Jun-00	hay baled and removed.	hay baled and removed.					
8009	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	22-Jun-00	"muriate of potash at 83kg, 27% N at 278 kg."	"muriate of potash at 83kg, 27% N at 278 kg."					
8010	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	23-Jun-00	topped.	topped.					
8011	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	30-Aug-00	LN3 and LLN8 only: second cut	LN3 and LLN8 only: second cut					
8012	W/RN/3	2000	grass ley second to eighth year rotation LLN2-3 and LLN2-8:	15-Jan-01	remaining ley: second cut.	remaining ley: second cut.					
8013	W/RN/3	2000	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	08-Dec-99	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."					
8014	W/RN/3	2000	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	19-Mar-00	Legumex extra at 7.0 1 in 200 l.	Legumex extra at 7.0 1 in 200 l.					
8015	W/RN/3	2000	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	23-Mar-00	muriate of potash at 167 kg.	muriate of potash at 167 kg.					
8016	W/RN/3	2000	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	13-Jun-00	first cut.	first cut.					
8017	W/RN/3	2000	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	17-Jun-00	hay turned.	hay turned.					
8018	W/RN/3	2000	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	18-Jun-00	hay turned.	hay turned.					
8019	W/RN/3	2000	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	19-Jun-00	hay baled and removed.	hay baled and removed.					
8020	W/RN/3	2000	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	22-Jun-00	muriate of potash at 83kg.	muriate of potash at 83kg.					
8021	W/RN/3	2000	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	23-Jun-00	topped.	topped.					
8022	W/RN/3	2000	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	30-Aug-00	LN3 and LLN8 only: second cut.	LN3 and LLN8 only: second cut.					
8023	W/RN/3	2000	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	15-Jan-01	remaining ley: second cut.	remaining ley: second cut.					
8024	W/RN/3	2000	Winter beans second and third treatment crop rotation ABe and AM:	13-Sep-99	"Potassium sulphate at 140 kg, triple superphosphate at 127 kg."	"Potassium sulphate at 140 kg, triple superphosphate at 127 kg."					
8025	W/RN/3	2000	Winter beans second and third treatment crop rotation ABe and AM:	28-Oct-99	"Punch C broadcast at 27 seeds/m2, ploughed."	"Punch C broadcast at 27 seeds/m2, ploughed."					
8026	W/RN/3	2000	Winter beans second and third treatment crop rotation ABe and AM:	16-Dec-99	Alpha Simazine 50 SC at 2.0 1 in 2201.	Alpha Simazine 50 SC at 2.0 1 in 2201.					
8027	W/RN/3	2000	Winter beans second and third treatment crop rotation ABe and AM:	21-Aug-00	combine harvested.	combine harvested.					
8028	W/RN/3	2000	Winter beans second and third treatment crop rotation ABe and AM:	25-Aug-00	Straw baled and removed.	Straw baled and removed.					
8029	W/RN/3	2000	forage maize second treatment crop rotation ABe;	13-Sep-99	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."					
8030	W/RN/3	2000	forage maize second treatment crop rotation ABe;	04-Feb-00	ploughed.	ploughed.					
8031	W/RN/3	2000	forage maize second treatment crop rotation ABe;	17-May-00	"rotary harrowed. Hudson, tr Mesurol, drilled at 10.2 seeds/m2 with the Nodet Gougis drill."	"rotary harrowed. Hudson, tr Mesurol, drilled at 10.2 seeds/m2 with the Nodet Gougis drill."					
8032	W/RN/3	2000	forage maize second treatment crop rotation ABe;	0l-Jun-00	27 % N at 370 kg.	27 % N at 370 kg.					
8033	W/RN/3	2000	forage maize second treatment crop rotation ABe;	16-Jun-00	Esprit at 3.0 1 with Toil at 3.0 1 in 200 l.	Esprit at 3.0 1 with Toil at 3.0 1 in 200 l.					
8034	W/RN/3	2000	forage maize second treatment crop rotation ABe;	02-Oct-00	cut.	cut.					
8035	W/RN/3	2000	Winter wheat first test crop W:	28-Aug-99	Roundup at 4.0 1 in 200 l.	Roundup at 4.0 1 in 200 l.					
8036	W/RN/3	2000	Winter wheat first test crop W:	13-Sep-99	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."					
8037	W/RN/3	2000	Winter wheat first test crop W:	14-Sep-99	ploughed.	ploughed.					
8038	W/RN/3	2000	Winter wheat first test crop W:	17-Sep-99	rolled.	rolled.					
8039	W/RN/3	2000	Winter wheat first test crop W:	03-Oct-99	spring-tine cultivated.	spring-tine cultivated.					
8040	W/RN/3	2000	Winter wheat first test crop W:	04-Oct-99	"rotary harrowed, Hereward, tr Sibutol, drilled at 380 seeds/m2 with the Accord drill."	"rotary harrowed, Hereward, tr Sibutol, drilled at 380 seeds/m2 with the Accord drill."					
8041	W/RN/3	2000	Winter wheat first test crop W:	07-Oct-99	rolled	rolled					
8042	W/RN/3	2000	Winter wheat first test crop W:	12-Nov-99	Spannit LN5 1 in 1001	Spannit LN5 1 in 1001					
8043	W/RN/3	2000	Winter wheat first test crop W:	21-Mar-00	ally at 30 g with Topik at 125 ml and Cropoil at l.0 in 200 l.	ally at 30 g with Topik at 125 ml and Cropoil at l.0 in 200 l.					
8044	W/RN/3	2000	Winter wheat first test crop W:	13-Apr-00	"N 70, 140, 210: N applied as 27% N."	"N 70, 140, 210: N applied as 27% N."					
8045	W/RN/3	2000	Winter wheat first test crop W:	20-May-00	Opus at 0.75 1 in 200 l.	Opus at 0.75 1 in 200 l.					
8046	W/RN/3	2000	Winter wheat first test crop W:	22-Aug-00	combine harvested.	combine harvested.					
8047	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	28-Aug-99	Roundup at 3.0 1 in 200 l.	Roundup at 3.0 1 in 200 l.					
8048	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	13-Sep-99	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."	"Potassium sulphate at 140 kg, triple superphosphate at 213 kg."					
8049	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	14-Sep-99	ploughed.	ploughed.					
8050	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	17-Sep-99	rolled.	rolled.					
8051	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	03-Oct-99	spring-tine cultivated.	spring-tine cultivated.					
8052	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	04-Oct-99	rotary harrowed.	rotary harrowed.					
8053	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	06-Oct-99	"Esprit, tr Baytan Flowable, drilled at 300 seeds/m2 with the Accord drill. rolled."	"Esprit, tr Baytan Flowable, drilled at 300 seeds/m2 with the Accord drill. rolled."					
8054	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	12-Oct-99	Stomp 400 SC at 2.5 1 with Isogard at l.0 1 in 200 l.	Stomp 400 SC at 2.5 1 with Isogard at l.0 1 in 200 l.					
8055	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	11-Nov-99	Hallmark at 100 mi in 100 l.	Hallmark at 100 mi in 100 l.					
8056	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	13-Apr-00	R only: N 40. 80. 120: N applied as 27 % N.	R only: N 40. 80. 120: N applied as 27 % N.					
8057	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	13-Apr-00	ABe and AM only: 27 % N at 296 kg.	ABe and AM only: 27 % N at 296 kg.					
8058	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	08-Jun-00	Folicur at 0.5 1 in 200 l.	Folicur at 0.5 1 in 200 l.					
8059	W/RN/3	2000	w rye second test crop R and first treatment crop rotation ABe and AM:	22-Aug-00	combine harvested.	combine harvested.					
8060	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	01-Sep-00	"Potassium sulphate at 140 kg, ."	"Potassium sulphate at 140 kg, ."					
8061	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	01-Sep-00	Triple superphosphate at 213 kg.	Triple superphosphate at 213 kg.					
8062	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	03-Sep-00	Azural at 4.0 1 in 200 l. stubbles.	Azural at 4.0 1 in 200 l. stubbles.					
8063	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	25-Sep-00	"ploughed, rotary harrowed, drilled grass/clover mix and grass mix, at 30 kg with the 4.0 m Accord drill, rolled, to LC1, LN1, LLC1, LLN1 plots."	"ploughed, rotary harrowed, drilled grass/clover mix and grass mix, at 30 kg with the 4.0 m Accord drill, rolled, to LC1, LN1, LLC1, LLN1 plots."					
8064	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	25-Sep-00	"33.5% N at 149 kg, LN1 LLN1 plots."	"33.5% N at 149 kg, LN1 LLN1 plots."					
8065	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	25-Sep-00	"33.5% N at 74 kg, LC1. LLC1 plots."	"33.5% N at 74 kg, LC1. LLC1 plots."					
8066	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	29-Mar-1l	"33.5% N at 224 kg, grass ley."	"33.5% N at 224 kg, grass ley."					
8067	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	19-Jun-01	"first cut yield strips, weighed and sampled, mowed discards."	"first cut yield strips, weighed and sampled, mowed discards."					
8068	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	20-Jun-11	Tedded hay.	Tedded hay.					
8069	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	22-Jun-01	Tedded hay.	Tedded hay.					
8070	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Jun-01	Tedded hay.	Tedded hay.					
8071	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	24-Jun-01	"harrowed up, ground baled and carted hay."	"harrowed up, ground baled and carted hay."					
8072	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	04-Jul-01	"muriate of potash at 83 kg, grass and grass clover ley."	"muriate of potash at 83 kg, grass and grass clover ley."					
8073	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	04-Jul-01	"33.5% N at 224 kg, grass ley."	"33.5% N at 224 kg, grass ley."					
8074	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	06-Jul-01	topped.	topped.					
8075	W/RN/3	2001	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	14-Nov-01	"second cut yield strips, weighed and sampled, mowed discards"	"second cut yield strips, weighed and sampled, mowed discards"					
8076	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	29-Mar-01	"muriate of potash at 140 kg, all 2 - 8 year ley."	"muriate of potash at 140 kg, all 2 - 8 year ley."					
8077	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	29-Mar-01	"Sulphate of potash at 140 kg, all 2 - 8 year ley."	"Sulphate of potash at 140 kg, all 2 - 8 year ley."					
8078	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	29-Mar-01	"Triple superphosphate at 213 kg, all 2 - 8 year ley."	"Triple superphosphate at 213 kg, all 2 - 8 year ley."					
8079	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	29-Mar-01	33.5% N at 224 kg.	33.5% N at 224 kg.					
8080	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	19-Jun-01	"first cut yield strips, weighed and sampled, mowed discards."	"first cut yield strips, weighed and sampled, mowed discards."					
8081	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	20-Jun-01	Tedded hay.	Tedded hay.					
8082	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	22-Jun-01	Tedded hay.	Tedded hay.					
8083	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	23-Jun-01	Tedded hay.	Tedded hay.					
8084	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	24-Jun-01	"harrowed up, ground baled and carted hay."	"harrowed up, ground baled and carted hay."					
8085	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	04-Jul-01	"muriate of potash at 83 kg, all LLC2-8 year ley."	"muriate of potash at 83 kg, all LLC2-8 year ley."					
8086	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	04-Jul-01	33.5% N at 224 kg.	33.5% N at 224 kg.					
8087	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	06-Jul-01	topped.	topped.					
8088	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	10-Sep-01	"Azural at 4.0 1 in 200 l. ley plots 65, 66, 71, 72, 75, 76, 79, & 80."	"Azural at 4.0 1 in 200 l. ley plots 65, 66, 71, 72, 75, 76, 79, & 80."					
8089	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	17-Sep-01	"second cut, sampled and weighed yield strips and discards, LN2 and LLN8 only, baled and removed grass."	"second cut, sampled and weighed yield strips and discards, LN2 and LLN8 only, baled and removed grass."					
8090	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	14-Nov-01	"second cut remaining grass strips for yield, weighed and sampled."	"second cut remaining grass strips for yield, weighed and sampled."					
8091	W/RN/3	2001	grass ley second to eighth year rotation LLN2-3 and LLN2-8	14-Nov-01	Mowed discard grass.	Mowed discard grass.					
8092	W/RN/3	2001	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8	29-Mar-01	"muriate of potash at 140 kg, all 2 - 8 year ley."	"muriate of potash at 140 kg, all 2 - 8 year ley."					
8093	W/RN/3	2001	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8	29-Mar-01	"Sulphate of potash at 140 kg, all 2 - 8 year ley."	"Sulphate of potash at 140 kg, all 2 - 8 year ley."					
